Date,ftse_250_Price,ftse_250_Total Return,CPI,ftse_350_Price,"ftse_350_Total Return (Gross, Unhedged)",price_02_Price,"price_02_Total Return (Gross, Unhedged)",confidence_score,confidence_Year,confidence_Month,confidence_Year_Chunk,price_05_Price,"price_05_Total Return (Gross, Unhedged)",price_10_Price,"price_10_Total Return (Gross, Unhedged)",unemployement_rate,wage_growth,GDP
1970-01-01,19874.82408931,14536.36227636,,,,,,,,,,,,,,,,-0.6
1970-01-01,20227.85519296,14826.35241198,,,,,,,,,,,,,,,,-0.6
1970-01-01,19952.89177426,14647.72025527,,,,,,,,,,,,,,,,-0.6
1970-01-01,20726.26334325,15239.617402,,,,,,,,,,,,,,,,-0.6
1970-01-01,20243.59745328,14898.77756911,,,,,,,,,,,,,,,,-0.6
1970-01-01,19687.2722051,14495.41765836,,,,,,,,,,,,,,,,-0.6
1970-01-01,19460.46607955,14369.18411373,,,,,,,,,,,,,,,,-0.6
1970-01-01,20285.05191778,15047.48615702,,,,,,,,,,,,,,,,-0.6
1970-01-01,20846.25857998,15508.54715527,,,,,,,,,,,,,,,,-0.6
1970-01-01,20830.96674711,15528.45703727,,,,,,,,,,,,,,,,-0.6
1970-01-01,20877.87322987,15588.73079726,,,,,,,,,,,,,,,,-0.6
1970-01-01,20688.99778045,15493.22502585,,,,,,,,,,,,,,,,-0.6
1970-01-01,20307.03570934,15251.98934545,,,,,,,,,,,,,,,,-0.6
1970-01-01,18917.67613094,14235.75567312,,,,,,,,,,,,,,,,-0.6
1970-01-01,18480.8263692,13935.63287507,,,,,,,,,,,,,,,,-0.6
1970-01-01,17502.04821773,13220.22348491,,,,,,,,,,,,,,,,-0.6
1970-01-01,18711.74547529,14157.87776882,,,,,,,,,,,,,,,,-0.6
1970-01-01,19181.34502029,14525.01036119,,,,,,,,,,,,,,,,-0.6
1970-01-01,19117.49266682,14508.99188323,,,,,,,,,,,,,,,,-0.6
1970-01-01,19824.81441365,15121.01720245,,,,,,,,,,,,,,,,-0.6
1970-01-01,18970.24600306,14518.35707358,,,,,,,,,,,,,,,,-0.6
1970-01-01,19462.09651988,14935.07445404,,,,,,,,,,,,,,,,-0.6
1970-01-01,19666.52192728,15125.88059662,,,,,,,,,,,,,,,,-0.6
1970-01-01,19393.63123011,14963.17013811,,,,,,,,,,,,,,,,-0.6
1970-01-01,19936.66589272,15429.72599155,,,,,,,,,,,,,,,,-0.6
1970-01-01,20021.49933024,15528.4346956,,,,,,,,,,,,,,,,-0.6
1970-01-01,20812.60340926,16173.09382892,,,,,,,,,,,,,,,,-0.6
1970-01-01,21883.42236208,17038.46195349,,,,,,,,,,,,,,,,-0.6
1970-01-01,21143.49016786,16484.53341282,,,,,,,,,,,,,,,,-0.6
1970-01-01,19330.92034505,15082.33282196,,,,,,,,,,,,,,,,-0.6
1970-01-01,15101.13333081,11804.71828091,,,,,,,,,,,,,,,,-0.6
1970-01-01,16454.45843248,12892.18801054,,,,,,,,,,,,,,,,-0.6
1970-01-01,17042.95836437,13365.07954285,,,,,,,,,,,,,,,,-0.6
1970-01-01,17119.1565599,13445.32645436,,,,,,,,,,,,,,,,-0.6
1970-01-01,16932.65484917,13312.23705693,,,,,,,,,,,,,,,,-0.6
1970-01-01,17788.32604278,14034.75349191,,,,,,,,,,,,,,,,-0.6
1970-01-01,17315.30205896,13683.85483409,,,,,,,,,,,,,,,,-0.6
1970-01-01,17214.38084457,13620.87293081,,,,,,,,,,,,,,,,-0.6
1970-01-01,19336.31737209,15330.39388492,,,,,,,,,,,,,,,,-0.6
1970-01-01,20488.29510105,16262.86084572,,,,,,,,,,,,,,,,-0.6
1970-01-01,20228.58102224,16073.07888238,,,,,,,,,,,,,,,,-0.6
1970-01-01,20910.36748026,16627.43899149,,,,,,,,,,,,,,,,-0.6
1970-01-01,21518.70586616,17133.2619582,,,,,,,,,,,,,,,,-0.6
1970-01-01,22497.36750727,17972.2957034,,,,,,,,,,,,,,,,-0.6
1970-01-01,22683.95417473,18156.14062174,,,,,,,,,,,,,,,,-0.6
1970-01-01,22376.0153247,17941.21820788,,,,,,,,,,,,,,,,-0.6
1970-01-01,22948.8310621,18426.14659125,,,,,,,,,,,,,,,,-0.6
1970-01-01,24102.19196986,19395.49352732,,,,,,,,,,,,,,,,-0.6
1970-01-01,23031.29215961,18567.81849844,,,,,,,,,,,,,,,,-0.6
1970-01-01,23106.60941248,18653.63172502,,,,,,,,,,,,,,,,-0.6
1970-01-01,22519.7193659,18204.22748767,,,,,,,,,,,,,,,,-0.6
1970-01-01,23480.81172562,19010.87395009,,,,,,,,,,,,,,,,-0.6
1970-01-01,21926.62002531,17769.88252022,,,,,,,,,,,,,,,,-0.6
1970-01-01,21081.04820364,17104.81748227,,,,,,,,,,,,,,,,-0.6
1970-01-01,21160.07059317,17212.59696867,,,,,,,,,,,,,,,,-0.6
1970-01-01,20708.70687156,16908.73533014,,,,,,,,,,,,,,,,-0.6
1970-01-01,20417.95350993,16716.50232829,,,,,,,,,,,,,,,,-0.6
1970-01-01,18666.77971944,15323.48017306,,,,,,,,,,,,,,,,-0.6
1970-01-01,20164.90329901,16588.79413935,,,,,,,,,,,,,,,,-0.6
1970-01-01,19063.75417692,15726.04987188,,,,,,,,,,,,,,,,-0.6
1970-01-01,17168.34378389,14204.76061254,,,,,,,,,,,,,,,,-0.6
1970-01-01,17889.9349362,14836.84659996,,,,,,,,,,,,,,,,-0.6
1970-01-01,19163.32512544,15921.16528659,,,,,,,,,,,,,,,,-0.6
1970-01-01,18853.00111615,15704.04240956,,,,,,,,,,,,,,,,-0.6
1970-01-01,19853.45457273,16558.48829418,,,,,,,,,,,,,,,,-0.6
1970-01-01,19903.27618906,16627.27004,,,,,,,,,,,,,,,,-0.6
1970-01-01,18928.30028403,15856.97747434,,,,,,,,,,,,,,,,-0.6
1970-01-01,19425.14136741,16356.32032675,,,,,,,,,,,,,,,,-0.6
1970-01-01,18722.90099367,15808.79837008,,,,,,,,,,,,,,,,-0.6
1970-01-01,18416.76289101,15609.47008741,,,,,,,,,,,,,,,,-0.6
1970-01-01,19143.76305142,16255.40313757,,,,,,,,,,,,,,,,-0.6
1970-01-01,18605.69953255,15861.25174786,,,,,,,,,,,,,,,,-0.6
1970-01-01,18279.41751852,15625.83996023,,,,,,,,,,,,,,,,-0.6
1970-01-01,17083.04801034,14637.37017503,,,,,,,,,,,,,,,,-0.6
1970-01-01,18233.46637879,15679.63643931,,,,,,,,,,,,,,,,-0.6
1970-01-01,19689.62712306,16965.70863404,,,,,,,,,,,,,,,,-0.6
1970-01-01,19357.95168121,16702.35538238,,,,,,,,,,,,,,,,-0.6
1970-01-01,19054.86942762,16483.51467874,,,,,,,,,,,,,,,,-0.6
1970-01-01,19884.73225006,17234.65836517,,,,,,,,,,,,,,,,-0.6
1970-01-01,19965.39202804,17391.89890905,,,,,,,,,,,,,,,,-0.6
1970-01-01,20730.12406315,18120.42520519,,,,,,,,,,,,,,,,-0.6
1970-01-01,20286.03242058,17783.3391843,,,,,,,,,,,,,,,,-0.6
1970-01-01,21600.71019122,18973.31956157,,,,,,,,,,,,,,,,-0.6
1970-01-01,21086.53697073,18600.698826,,,,,,,,,,,,,,,,-0.6
1970-01-01,21053.18927473,18611.58335262,,,,,,,,,,,,,,,,-0.6
1970-01-01,20388.95651498,18068.49245343,,,,,,,,,,,,,,,,-0.6
1970-01-01,20771.56564999,18448.59222499,,,,,,,,,,,,,,,,-0.6
1970-01-01,20622.60524821,18346.65678158,,,,,,,,,,,,,,,,-0.6
1970-01-01,20950.48285063,18672.85208367,,,,,,,,,,,,,,,,-0.6
1970-01-01,20326.38359394,18140.06338082,,,,,,,,,,,,,,,,-0.6
1970-01-01,19475.47951975,17424.44129284,,,,,,,,,,,,,,,,-0.6
1970-01-01,19884.58771829,17897.23877452,,,,,,,,,,,,,,,,-0.6
